zip_code,longitude,latitude
97568,19.0991,48.7634
97575,19.0991,48.7634
97577,19.0991,48.7634
97588,19.0991,48.7634
97589,19.0991,48.7634
97590,19.0991,48.7634
97599,19.0991,48.7634
97602,19.0845,48.8494
97603,19.0519,48.8097
97611,19.2354,48.7831
97613,19.2905,48.8084
97631,19.1568,48.6525
97632,19.1232,48.6638
97633,19.2927,48.7124
97634,19.0703,48.7457
97637,19.3128,48.6557
97639,19.2224,48.8801
97644,19.6327,48.8533
97645,19.5247,48.7561
97646,19.571,48.8076
97652,19.6513,48.7472
97653,19.6554,48.6493
97655,19.361,48.7453
97656,19.7932,48.7572
97657,19.7809,48.7679
97661,19.3156,48.8105
97662,19.3822,48.7924
97663,19.4609,48.8169
97664,19.8058,48.8591
97666,19.8525,48.8523
97667,19.9115,48.8505
97668,19.9692,48.861
97669,20.0684,48.8346
97671,20.1297,48.8401
97673,20.1885,48.8516
97675,19.4597,48.8388
97681,19.55,48.8333
97696,19.3537,48.7943
97697,19.4148,48.8125
97698,19.5052,48.8335
97701,19.689,48.8892
97703,19.6363,48.8043
97709,19.6418,48.8478
97711,19.6418,48.8478
97715,19.6418,48.8478
97723,19.6418,48.8478
97738,19.6418,48.8478
97742,19.6418,48.8478
97743,19.6418,48.8478
97749,19.6418,48.8478
97765,19.6418,48.8478
97901,19.9315,48.4131
97903,20.0218,48.3981
97911,20.0218,48.3981
97912,20.0218,48.3981
97913,20.0218,48.3981
97914,20.0218,48.3981
97921,20.0218,48.3981
97927,20.0218,48.3981
97980,20.0218,48.3981
98001,20.0823,48.3262
98002,20.0864,48.29
98003,20.1125,48.2737
98004,20.0369,48.2477
98011,19.8916,48.3782
98012,19.8715,48.4064
98013,19.8565,48.4307
98021,20.153,48.393
98022,20.1165,48.4453
98023,20.1273,48.5202
98025,20.0491,48.5128
98026,20.0049,48.5122
98031,19.85,48.6167
98032,19.9038,48.2998
98033,19.9578,48.2184
98034,19.9443,48.1709
98035,20.0017,48.192
98041,20.1541,48.293
98042,20.2144,48.2802
98043,20.2804,48.3137
98044,20.3365,48.3187
98045,20.3249,48.3583
98046,20.3409,48.4884
98050,20.2871,48.3683
98051,19.9513,48.4654
98052,19.9642,48.4642
98053,19.9353,48.501
98054,19.9573,48.5381
98055,19.8907,48.5956
98061,19.9436,48.6774
98101,19.954,48.5726
98201,20.273,48.4385
98240,20.3257,48.4192
98251,20.2796,48.4031
98252,20.2247,48.4326
98262,20.2017,48.5041
98265,20.0999,48.5624
98266,20.051,48.6282
98267,20.0522,48.5813
98401,19.7628,48.3595
98403,19.6671,48.3325
98404,19.7103,48.3327
98412,19.7103,48.3327
98414,19.7103,48.3327
98416,19.7103,48.3327
98417,19.7103,48.3327
98421,19.7103,48.3327
98428,19.7103,48.3327
98432,19.7103,48.3327
98433,19.7103,48.3327
98434,19.7103,48.3327
98436,19.7103,48.3327
98437,19.7103,48.3327
98438,19.7103,48.3327
98439,19.7103,48.3327
98442,19.7103,48.3327
98445,19.7103,48.3327
98446,19.7103,48.3327
98453,19.7103,48.3327
98460,19.7103,48.3327
98480,19.7103,48.3327
98501,19.707,48.3924
98502,19.7358,48.4223
98503,19.8191,48.5185
98505,19.8435,48.5689
98506,19.8041,48.605
98507,19.7355,48.5623
98511,19.5717,48.3669
98512,19.4785,48.4567
98513,19.4523,48.3713
98522,19.6527,48.4474
98524,19.6843,48.47
98525,19.749,48.4718
98526,19.6818,48.498
98531,19.7025,48.2442
98532,19.6189,48.2649
98541,19.7913,48.3009
98542,19.882,48.3425
98545,19.6356,48.5797
98551,19.459,48.5106
98552,19.5353,48.4499
98553,19.5525,48.4677
98554,19.5986,48.4042
98556,19.5791,48.385
98557,19.7517,48.3081
98558,19.8146,48.2132
98559,19.6543,48.3591
98601,19.8247,48.2676
98611,19.8247,48.2676
98615,19.8247,48.2676
98701,19.7941,48.4309
98782,19.7941,48.4309
99001,19.3978,48.1969
99011,19.3504,48.2106
99012,19.3504,48.2106
99013,19.3504,48.2106
99014,19.3504,48.2106
99016,19.3504,48.2106
99080,19.3504,48.2106
99101,19.4104,48.359
99102,19.4297,48.2797
99103,19.3937,48.2485
99105,19.3322,48.1699
99106,19.3559,48.1236
99107,19.2896,48.0922
99108,19.2503,48.0903
99109,19.2006,48.0692
99110,19.0796,48.0951
99111,19.1744,48.0769
99121,19.4879,48.2912
99122,19.5256,48.1922
99123,19.4558,48.1997
99124,19.2919,48.2263
99125,19.2011,48.1817
99126,19.2714,48.1344
99127,19.1779,48.1384
99128,19.1186,48.1173
99131,19.4087,48.0905
99135,19.2499,48.3225
99141,19.1433,48.1832
99142,19.091,48.1539
99201,19.3349,48.2413
99210,19.3349,48.2413
99214,19.3349,48.2413
